"uid","title","species"
"WOS:A1985AXF1400006","AMMONICERA-ANGULATA SP-NOV FROM LAING ISLAND, PAPUA-NEW-GUINEA, WITH COMMENTS ON THE GENUS AMMONICERA VAYSSIERE, 1893 (MOLLUSCA, GASTROPODA)","Ammonicera angulata"
"WOS:A1985AXF1400008","SEASONAL-VARIATIONS OF LUMINESCENCE IN PHOTOPHORES OF PORICHTHYS-NOTATUS (TELEOSTEI, BATRACHOIDIDAE)","Porichthys notatus"
"WOS:A1985AXF1400015","ORGANIZATION OF THE INTRACUTICULAR CHANNELS OF THE CRAB TEGUMENT CARCINUS-MAENAS SKIN CASTING CYCLE","Carcinus maenas"
"WOS:A1985AXF1400019","PRESUMED FUNCTION AND STRUCTURE OF THE SPHERIDES OF THE COMMON SEA-URCHIN PSAMMECHINUS-MILIARIS (ECHINODERMATA)","Psammechinus miliaris"
"WOS:A1985AXF1400020","ULTRASTRUCTURE AND CHEMICAL-COMPOSITION OF THE TUNIC OF HALOCYNTHIA-PAPILLOSA GUN","Halocynthia papillosa"
"WOS:A1985AXF1400024","MORPHOFUNCTIONAL ASPECT OF THE QUILLS WHICH PARTICIPATE IN THE ALIMENTATION OF THE FOSSORIAL SEA-URCHIN ECHINOCARDIUM-CORDATUM (ECHINODERMATA)","Echinocardium cordatum"
"WOS:A1985AYF0500023","EFFECTS OF ADRENALINE ON THE OXYGEN-CONSUMPTION AND LUMINESCENCE OF THE PHOTOPHORES OF THE MESOPELAGIC FISH ARGYROPELECUS-HEMIGYMNUS","Argyropelecus hemigymnus"
"WOS:A1985AYN8600042","FIELD-STUDY OF SELECTIVITY, EFFICIENCY AND DAILY VARIATION IN THE FEEDING OF THE MARINE COPEPOD TEMORA-LONGICORNIS, IN THE SOUTHERN BIGHT OF THE NORTH-SEA","Temora longicornis"
"WOS:A1985AZF8300016","THE IMMUNOLOGICAL CROSS-REACTION BETWEEN HYMENOLEPIS-MURIS-SYLVATICAE AND HYMENOLEPIS-MICROSTOMA","Microstoma microstoma"
"WOS:A1985F136100007","TOXICITY OF CADMIUM TO FREE-LIVING MARINE AND BRACKISH WATER NEMATODES (MONHYSTERA-MICROPHTHALMA, MONHYSTERA-DISJUNCTA, PELLIODITIS-MARINA)","Pellioditis marina"
"WOS:A1985TX44200030","CRYSTAL-STRUCTURE STUDY OF OPSANUS-TAU PARVALBUMIN BY MULTIWAVELENGTH ANOMALOUS DIFFRACTION","Opsanus tau"
"WOS:A1986A349300002","SECONDARY PRODUCTION OF AN INTERTIDAL MUSSEL (MYTILUS-EDULIS-L) POPULATION IN THE EASTERN SCHELDT (SW NETHERLANDS)","Mytilus edulis"
"WOS:A1986A692900004","FORMATION OF ENDOGENOUS REPRODUCTIVE ELEMENTS IN HISTRICULUS-SIMILIS (CILIOPHORA-HYPOTRICHIDA)","Histriculus similis"
"WOS:A1986A887300004","EFFECTS OF CADMIUM AND MERCURY IN A MARINE WORM (NEREIS-DIVERSICOLOR MULLER,O.F. - MECHANISMS OF DETOXIFICATION","Nereis diversicolor"
"WOS:A1986A997300004","THE ACTIVITY OF KETOCONAZOLE AND ITRACONAZOLE AGAINST ASPERGILLUS-FUMIGATUS IN MIXED CULTURES WITH MACROPHAGES OR LEUKOCYTES","Aspergillus fumigatus"
"WOS:A1986AXU9500005","MORPHOGENESIS DURING MOLTING OF THE SETAE IN THE STATOCYST SENSILLA OF THE MYSID SHRIMP NEOMYSIS-INTEGER (LEACH, 1814) (CRUSTACEA, MYSIDACEA)","Neomysis integer"
"WOS:A1986C355500023","P-31-NUCLEAR-MAGNETIC-RESONANCE STUDY OF MUSCLES FROM MYTILUS-EDULIS","Mytilus edulis"
"WOS:A1986C360100003","SYNCHRONIZED AND NOCTURNAL HATCHING OF SYMPHODUS-OCELLATUS EGGS (PISCES, LABRIDAE) - A COMPLEMENTARY ADAPTATION TO NESTING-BEHAVIOR","Symphodus ocellatus"
"WOS:A1986C561800008","YOLK POLYPEPTIDE PROCESSING IN THE FAT-BODY OF SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1986C855800002","PARASITIC INVASION OF FUSARIUM OXYSPORUM IN AN ARTERIAL ULCER IN AN OTHERWISE HEALTHY PATIENT","Fusarium oxysporum"
"WOS:A1986D247100037","MEMBRANE OPERATIONAL IMPEDANCE SPECTRA IN CHARA-CORALLINA ESTIMATED BY LAPLACE TRANSFORMS ANALYSIS","Corallina chara"
"WOS:A1986D631100007","POLYPLOIDIZATION AND LOCALIZATION OF POLY(A)+ RNA IN THE DIFFERENT CELL-TYPES OF THE VITELLOGENIC MEROISTIC OVARY OF THE FLESHFLY, SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1986D724000003","THE QUATERNARY STRUCTURE OF SEPIA-OFFICINALIS HEMOCYANIN","Sepia officinalis"
"WOS:A1986D952100009","EFFICIENCY OF BIOCONVERSION OF STEROIDS BY FUSARIUM-OXYSPORUM INTO DELTA-1,4-ANDROSTADIENE-3,17-DIONE USING GAS-CHROMATOGRAPHY","Fusarium oxysporum"
"WOS:A1986E112800010","MODELING PROTEIN-SYNTHESIS, A STEP TO AN ACCURATE ESTIMATE OF NET PRIMARY PRODUCTION - PHAEOCYSTIS-POUCHETII COLONIES IN BELGIAN COASTAL WATERS","Phaeocystis pouchetii"
<<<<<<< HEAD
"WOS:A1986E117700012","A COMPARATIVE-STUDY OF CHITINASE ACTIVITY IN DIGESTIVE-TRACT OF SERRANUS-CABRILLA AND SERRANUS-SCRIBA","Serranus scriba"
=======
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:A1986E440000008","EFFECT OF CARBON-DIOXIDE ON GROWTH-RATES OF SELECTED MICROORGANISMS ISOLATED FROM BLACK DRUM (POGONIAS-CROMIS)","Pogonias cromis"
"WOS:A1986E483900015","ARE OYSTERCATCHERS (HAEMATOPUS-OSTRALEGUS) SELECTING THE MOST PROFITABLE MUSSELS (MYTILUS-EDULIS)","Mytilus edulis"
"WOS:A1986E719700022","THE EFFECT OF CYTOCHALASIN-B ON THE VOLUME REGULATION RESPONSE OF ISOLATED AXONS OF THE GREEN CRAB CARCINUS-MAENAS SUBMITTED TO HYPOOSMOTIC MEDIA","Carcinus maenas"
"WOS:A1986E760300002","INFLUENCE OF SALINITY ON SERINE-H-3 METABOLISM - STUDY OF SERINE-H-3 INCORPORATION INTO LIPIDS OF THE CHINESE CRAB ERIOCHEIR-SINENSIS","Eriocheir sinensis"
"WOS:A1986E859900009","FEREGASTES-WELLENSI N-GEN, N-SP, A NEW GENUS OF THE FAMILY TEGASTIDAE (COPEPODA, HARPACTICOIDA) FROM THE ANDAMAN-ISLANDS","Feregastes wellensi"
"WOS:A1986F081500143","ULTRASTRUCTURAL AND FUNCTIONAL-ASPECTS OF VARIOUS CUTICULAR REGIONS IN THE SHORE CRAB (CARCINUS-MAENAS)","Carcinus maenas"
"WOS:A1986F391500004","THE SENSORY STRUCTURES OF THE CROSSED PEDICELLARIAE OF THE ASTEROID MARTHASTERIAS-GLACIALIS (ECHINODERMATA)","Marthasterias glacialis"
"WOS:A1986F479000060","UPTAKE, DISTRIBUTION AND BIOLOGICAL EFFECTS OF TECHNETIUM IN THE GIANT UNICELLULAR MARINE ALGA ACETABULARIA-ACETABULUM","Acetabularia (Acetabularia) acetabulum"
"WOS:A1986F479000071","AN ETHYLENE-FORMING SYSTEM IN ACETABULARIA-MEDITERRANEA - RELATIONSHIP WITH DEVELOPMENT","Acetabularia mediterranea"
"WOS:A1986F597700002","CHANGES IN ASCORBIC-ACID CONTENT AND ASCORBATE PEROXIDASE-ACTIVITY DURING THE DEVELOPMENT OF ACETABULARIA-MEDITERRANEA","Acetabularia mediterranea"
"WOS:A1986G021500003","MECHANOSENSITIVITY AND CHEMOSENSITIVITY OF CROSSED PEDICELLARIAL ROSETTES OF THE ASTERID MARTHASTERIAS-GLACIALIS (ECHINODERMATA)","Marthasterias glacialis"
"WOS:A1986G375400008","A SIMPLE THEORETICAL-MODEL OF STEADY-STATE ELECTROGENIC TRANSFER OF REACTIVE SPECIES ACROSS MEMBRANES - THE CASE OF CHARA-CORALLINA","Corallina chara"
"WOS:A1986H357000065","VERTEBRATE-TYPE BRAIN AND GASTROINTESTINAL PEPTIDES IN PERIPLANETA, SARCOPHAGA, LOCUSTA AND CRANGON - THE IMMUNOCYTOCHEMICAL APPROACH","Crangon crangon"
"WOS:A1987F956100004","ISOLATION OF MESSENGER-RNA FROM MEMBRANE-BOUND POLYSOMES SYNTHESIZING SEPIA-OFFICINALIS HEMOCYANIN IN XENOPUS-LAEVIS OOCYTES","Sepia officinalis"
"WOS:A1987G013500007","HALICYCLOPS-KORODIENSIS ONABAMIRO (CRUSTACEA, COPEPODA) IN THE ESTUARY OF THE WARRI RIVER, NIGERIA, WEST-AFRICA","Halicyclops korodiensis"
"WOS:A1987G298000002","LOCALIZATION OF MELANOTROPIN-LIKE PEPTIDES IN THE CENTRAL-NERVOUS-SYSTEM OF 2 INSECT SPECIES, THE MIGRATORY LOCUST, LOCUSTA-MIGRATORIA, AND THE FLESHFLY, SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1987G449000003","FINE-STRUCTURE AND PRESUMED FUNCTIONS OF THE PEDICELLARIAE OF ECHINOCARDIUM-CORDATUM (ECHINODERMATA, ECHINOIDA)","Echinocardium cordatum"
"WOS:A1987G452300121","IMMUNOCYTOCHEMICAL LOCALIZATION OF GASTROENTERO-PANCREATIC (POLY)PEPTIDE-LIKE MATERIALS IN THE CENTRAL-NERVOUS-SYSTEM OF LOCUSTA-MIGRATORIA AND SARCOPHAGA-BULLATA (INSECTA)","Bullata bullata"
"WOS:A1987G452300133","PROOPIOMELANOCORTIN-RELATED AND ENKEPHALIN-RELATED SUBSTANCES IN THE CENTRAL-NERVOUS-SYSTEM OF LOCUSTA-MIGRATORIA AND SARCOPHAGA-BULLATA L","Bullata bullata"
"WOS:A1987G452300162","CONTROL OF YOLK POLYPEPTIDE GENE-EXPRESSION BY 20-HYDROXYECDYSONE IN THE FAT-BODY OF THE FLESHFLY, SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1987G606100027","THE NUCLEOTIDE-SEQUENCE OF THE 5S RIBOSOMAL-RNA OF ACTINIA-EQUINA AND SEPIA-OFFICINALIS","Sepia officinalis"
"WOS:A1987G835200001","USE OF TEMPERATURE AND PHOTOPERIOD IN THE CONTROL OF THE REPRODUCTION OF 3 EUROPEAN CYPRINIDS, BARBUS-BARBUS (L), LEUCISCUS-CEPHALUS (L) AND TINCA-TINCA (L), REARED IN CAPTIVITY - PRELIMINARY-RESULTS","Leuciscus cephalus"
"WOS:A1987H000300007","GREGARINE SPECIES (APICOMPLEXA) PARASITIC IN THE BURROWING ECHINOID ECHINOCARDIUM-CORDATUM - OCCURRENCE AND HOST-REACTION","Echinocardium cordatum"
"WOS:A1987H283700006","STUDIES ON THE CYLINDROPSYLLIDAE (COPEPODA, HARPACTICOIDA) .1. THE STATUS OF LEPTASTACUS-LATICAUDATUS NICHOLLS","Leptastacus laticaudatus"
"WOS:A1987H322100014","FRONTAL AMBULACRAL AND PERIBUCCAL AREAS OF THE SPATANGOID ECHINOID ECHINOCARDIUM-CORDATUM (ECHINODERMATA) - A FUNCTIONAL ENTITY IN FEEDING MECHANISM","Echinocardium cordatum"
"WOS:A1987H594100012","MORPHOLOGY AND MOVEMENTS OF THE 1ST DORSAL FIN OF THE ROCKLING, MOTELLA-MUSTELA (LINNE, 1758) (PISCES, GADIFORMES)","Motella mustela"
"WOS:A1987H612600037","A CALMODULIN-LIKE COMPOUND IN SARCOPHAGA-BULLATA (DIPTERA) AND ITS RELATION TO VITELLOGENESIS - A PRELIMINARY-STUDY","Bullata bullata"
"WOS:A1987H668200008","THE SKELETON OF THE STALKED STAGES OF THE COMATULID CRINOID ANTEDON-BIFIDA (ECHINODERMATA) - FINE-STRUCTURE AND CHANGES DURING GROWTH","Antedon bifida"
"WOS:A1987H672300003","SELECTIVE INHIBITORY EFFECTS OF (S)-9-(3-HYDROXY-2-PHOSPHONYL-METHOXYPROPYL) ADENINE AND 1-(2'-DEOXY-2'-FLUORO-BETA-D-ARABINOFURANOSYL)-5-IODOURACIL ON SEAL HERPESVIRUS (PHOCID HERPESVIRUS-1) INFECTION INVITRO","Phocid herpesvirus 2"
"WOS:A1987H727400011","SEASONAL-VARIATION OF THE CADMIUM CONTENT OF MUREX-TRUNCULUS IN A NON-CADMIUM POLLUTED ENVIRONMENT","Murex trunculus"
"WOS:A1987H831000004","METABOLIC PATTERN OF THE HEART OF HEMOGLOBIN-FREE AND MYOGLOBIN-FREE ANTARCTIC FISH CHANNICHTHYS-RHINOCERATUS","Channichthys rhinoceratus"
"WOS:A1987H919600060","ULTRASTRUCTURAL-CHANGES IN THE MEMBRANOUS-LAYER OF CARCINUS-MAENAS DURING THE PRE-ECDYSIAL PERIOD","Carcinus maenas"
"WOS:A1987H919600061","STORAGE AND MOBILIZATION OF METABOLITES FROM SUB-CUTICULAR TISSUES DURING THE MOLTING CYCLE OF THE CRAB CARCINUS-MAENAS (L)","Carcinus maenas"
"WOS:A1987H934000015","SEASONAL-VARIATIONS IN THE BIOLOGICAL CONDITION OF THE GREAT SCALLOP (PECTEN-MAXIMUS)","Pecten maximus"
"WOS:A1987H975100010","CYCLES OF LEMMINGS AND BRENT GEESE BRANTA-BERNICLA-BERNICLA - A COMMENT ON THE HYPOTHESIS OF ROSELAAR AND SUMMERS","Branta bernicla"
"WOS:A1987H996300007","A 2ND RECORD OF THE PYGMY SPERM WHALE KOGIA-BREVICEPS (DE BLAINVILLE, 1838) (CETACEA, PHYSETERIDAE) FROM THE PERUVIAN COAST","Kogia breviceps"
"WOS:A1987J099000010","1-ISOCYANOAROMADENDRANE, A NEW ISONITRILE SESQUITERPENE FROM THE SPONGE ACANTHELLA-ACUTA","Acanthella acuta"
"WOS:A1987J223200015","MEMBRANE IMPEDANCE OF INTERNODAL CELLS OF CHARA-CORALLINA OBTAINED BY ANALYSIS OF LOW-LEVEL TRANSIENTS","Corallina chara"
"WOS:A1987J493000028","STUDY OF THE METABOLISM OF STEROIDS IN LARVAE OF THE FLESHFLY SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1987J571000041","THE ENDOGENOUS INHIBITOR OF CAMP-DEPENDENT PROTEIN-KINASES IN THE CRAB CARCINUS-MAENAS","Carcinus maenas"
"WOS:A1987J571000082","RELATIVE MOLECULAR MASS OF THE MESSENGER-RNA FOR THE HEMOCYANIN SUBUNIT OF SEPIA-OFFICINALIS","Sepia officinalis"
"WOS:A1987K081300006","SYRTICOLA-MEDITERRANEUS N-SP, A HARPACTICOID COPEPOD FROM THE BAY OF CALVI, CORSICA","Syrticola mediterraneus"
"WOS:A1987K333600003","DISTRIBUTION OF YOLK POLYPEPTIDES IN THE FOLLICLE CELLS DURING THE DIFFERENTIATION OF THE FOLLICULAR EPITHELIUM IN SARCOPHAGA-BULLATA EGG FOLLICLES","Bullata bullata"
"WOS:A1987K335300004","DISPLACED SMALL AMACRINE CELLS IN THE RETINA OF THE MARINE TELEOST CALLIONYMUS-LYRA L","Callionymus lyra"
"WOS:A1987K418500078","IDENTIFICATION OF THIOREDOXIN IN ACETABULARIA-MEDITERRANEA","Acetabularia mediterranea"
"WOS:A1987K496600095","DEMONSTRATION OF A FIBROUS-STRUCTURE IN HALOCYNTHIA-PAPILLOSA (UROCHORDATA) TUNIC VISUALLY PERCEIVED AS VERTEBRATE COLLAGEN-VI","Halocynthia papillosa"
"WOS:A1987K536800002","EFFECT OF DINITROPHENOL ON MEMBRANE-POTENTIAL, MEMBRANE RESISTANCE AND CHLOROPHYLL FLUORESCENCE OF CHARA-CORALLINA INTERNODAL CELLS AT VARIOUS PH VALUES","Corallina chara"
"WOS:A1987K737300014","SYNTHESIS OF TOPSENTIN-A, A BISINDOLE ALKALOID OF THE MARINE SPONGE TOPSENTIA-GENITRIX","Topsentia genitrix"
"WOS:A1987K836000023","TOPSENTINS, NEW TOXIC BIS-INDOLE ALKALOIDS FROM THE MARINE SPONGE TOPSENTIA-GENITRIX","Topsentia genitrix"
"WOS:A1987K843300011","ULTRASTRUCTURE OF THE EXCRETORY SYSTEM OF THE MARINE NEMATODE MONHYSTERA-DISJUNCTA","Monhystera disjuncta"
"WOS:A1987K969800036","CL- FLUXES ACROSS ISOLATED, PERFUSED GILLS OF THE CHINESE CRAB ERIOCHEIR-SINENSIS (M EDW) ACCLIMATED TO FRESH-WATER","Eriocheir sinensis"
"WOS:A1987L049600007","NEW ATLANTIC MATERIAL AND REDESCRIPTION OF THE TYPE SPECIMENS OF THE GIANT ABYSSAL AMPHIPOD ALICELLA-GIGANTEA CHEVREUX (CRUSTACEA)","Alicella gigantea"
"WOS:A1987L171700004","ORCHITOPHRYA-STELLARUM, SAID TO BE AN ASTOMATOUS CILIATE, IS A SCUTICOCILIATE","Orchitophrya stellarum"
"WOS:A1987L301100003","ULTRASTRUCTURAL AND FUNCTIONAL-ASPECTS OF VARIOUS NON-MINERALIZED CUTICLES IN A DECAPOD CRUSTACEAN, CARCINUS-MAENAS","Carcinus maenas"
"WOS:A1987L301100005","CHEMICAL-COMPOSITION AND ORGANIZATION OF THE TUNIC OF 2 ASCIDIANS - PHALLUSIA-MAMMILLATA AND HALOCYNTHIA-PAPILLOSA","Phallusia mammillata"
"WOS:A1987L301100010","ULTRASTRUCTURAL AND FUNCTIONAL-ASPECTS OF VARIOUS CUTICULAR REGIONS OF THE CRAB CARCINUS-MAENAS","Carcinus maenas"
"WOS:A1987L301100012","COMPARATIVE-STUDY OF THE ULTRASTRUCTURAL ORGANIZATION AND CHEMICAL-COMPOSITION OF THE TUNIC OF 2 ASCIDIA, PHALLUSIA-MAMMILLATA AND HALOCYNTHIA-PAPILLOSA","Phallusia mammillata"
"WOS:A1987L328200005","USE OF THE HONEYBEE (APIS-MELLIFICA) IN THE POLLINATION OF GHERKINS (CUCUMIS-SATIVUS), MELONS (CUCUMIS-MELO) AND TOMATOES (LYCOPERSICON-ESCULENTUM) GROWN IN GREENHOUSES","Melo melo"
"WOS:A1987L696100010","ULTRASTRUCTURAL SHAPE AND 3-DIMENSIONAL ORGANIZATION OF THE INTRACUTICULAR CANAL SYSTEMS IN THE MINERALIZED CUTICLE OF THE GREEN CRAB CARCINUS-MAENAS","Carcinus maenas"
"WOS:A1987L696100011","ELABORATION AND ULTRASTRUCTURAL-CHANGES IN THE PORE CANAL SYSTEM OF THE MINERALIZED CUTICLE OF CARCINUS-MAENAS DURING THE MOLTING CYCLE","Carcinus maenas"
"WOS:A1987M068000070","LASER MICROPROBE MASS ANALYSIS (LAMMA) OF CYTOCHEMICALLY LOCALIZED CALCIUM IN ASPERGILLUS-FUMIGATUS EXPOSURE TO KETOKONAZOLE","Aspergillus fumigatus"
"WOS:A1987Q002400005","UTILIZATION OF WASTE CELLULOSE .8. ENZYMATIC-HYDROLYSIS OF SPRUCE BARK BY CELLULASES OF TRICHODERMA-VIRIDE","Trichoderma viride"
"WOS:A1988L819700002","THE DEMANIAN SYSTEM, TRAUMATIC INSEMINATION AND REPRODUCTIVE STRATEGY IN ONCHOLAIMUS-OXYURIS DITLEVSEN (NEMATODA, ONCHOLAIMINA)","Oncholaimus oxyuris"
"WOS:A1988L842500010","THE TRANS-EPITHELIAL POTENTIAL DIFFERENCE OF ISOLATED PERFUSED GILLS OF THE CHINESE CRAB ERIOCHEIR-SINENSIS ACCLIMATED TO FRESH-WATER","Eriocheir sinensis"
"WOS:A1988L843000005","HYMENOLEPIS-MURIS-SYLVATICAE AND HYMENOLEPIS-MICROSTOMA - IMMUNOLOGICAL CROSS-REACTION IN MICE","Microstoma microstoma"
"WOS:A1988L875300001","METHIONINE-ENKEPHALIN IMMUNOREACTIVITY IN THE GONADS AND NERVOUS-SYSTEM OF 2 INSECT SPECIES - LOCUSTA-MIGRATORIA AND SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1988L924200006","INHIBITORY ACTIVITY OF (E)-5-(2-BROMOVINYL)-2'-DEOXYURIDINE ON THE SALMONID HERPESVIRUSES, ONCORHYNCHUS-MASOU VIRUS (OMV) AND HERPESVIRUS-SALMONIS","Salmonid herpesvirus 2"
"WOS:A1988M096600023","CYTOCHROME-C OXIDASE AND NA+-K+ ATPASE ACTIVITIES IN THE ANTERIOR AND POSTERIOR GILLS OF THE SHORE CRAB CARCINUS-MAENAS L AFTER ADAPTATION TO VARIOUS SALINITIES","Carcinus maenas"
"WOS:A1988M264600012","CHEMICAL STABILIZATION OF GLUCOAMYLASE FROM ASPERGILLUS-NIGER AGAINST THERMAL INACTIVATION","Aspergillus niger"
"WOS:A1988M395000006","REGULATION OF RESPIRATION DURING JUVENILE DEVELOPMENT OF SEPIA-OFFICINALIS (MOLLUSCA, CEPHALOPODA)","Sepia officinalis"
"WOS:A1988M454000005","CELLULAR AND MOLECULAR MARKERS OF ANTEROPOSTERIOR AND DORSOVENTRAL ORGANIZATION IN THE VITELLOGENIC FOLLICLES OF ADULT SARCOPHAGA-BULLATA (DIPTERA) AND DORSOVENTRAL ORIENTATION OF FOLLICLES IN THE OVARY","Bullata bullata"
"WOS:A1988M528400009","THE DETERMINATION OF TC-99 IN THE BROWN MARINE ALGA FUCUS-SPIRALIS COLLECTED ALONG THE BELGIAN COAST","Fucus spiralis"
"WOS:A1988N063300042","3-METHYLADENINE FROM THE MARINE SPONGE TOPSENTIA-GENITRIX","Topsentia genitrix"
"WOS:A1988N180500008","CHOLEST-6-EN-11-BETA, 19-EPOXY-3-BETA, 5-ALPHA, 8-ALPHA, 9-ALPHA-TETROL, A NOVEL POLYOXYGENATED STEROID FROM THE SPONGE DYSIDEA-TUPHA","Dysidea tupha"
"WOS:A1988N181900001","A REDESCRIPTION OF THE PRESUMED ASSOCIATED CALIGOPSYLLUS-PRIMUS KUNZ, 1975 (HARPACTICOIDA, PARAMESOCHRIDAE) WITH EMPHASIS ON ITS PHYLOGENETIC AFFINITY WITH APODOPSYLLUS KUNZ, 1962","Caligopsyllus primus"
"WOS:A1988N407600005","INVITRO ACTIVITY OF ENILCONAZOLE AGAINST ASPERGILLUS SPP AND ITS FUNGICIDAL EFFICACY IN A SMOKE GENERATOR AGAINST ASPERGILLUS-FUMIGATUS","Aspergillus fumigatus"
"WOS:A1988N562700033","PHYSIOLOGICAL-ASPECTS OF NACL MOVEMENTS IN THE GILLS OF THE EURYHALINE CRAB, ERIOCHEIR-SINENSIS, ACCLIMATED TO FRESH-WATER","Eriocheir sinensis"
"WOS:A1988N708500009","YOLK POLYPEPTIDE-SYNTHESIS IN THE FAT-BODY OF SARCOPHAGA-BULLATA - LOCALIZATION, HORMONAL INDUCTION AND CELL-FREE TRANSLATION","Bullata bullata"
"WOS:A1988N742700003","PRETREATMENT OF EUCALYPTUS WOOD WITH SODIUM-HYPOCHLORITE AND ENZYMATIC-HYDROLYSIS BY CELLULASES OF TRICHODERMA-VIRIDE","Trichoderma viride"
"WOS:A1988N754800002","GLYCEROL-3-PHOSPHATASE AND THE CONTROL OF GLYCEROL METABOLISM IN DUNALIELLA-TERTIOLECTA CELLS","Dunaliella tertiolecta"
"WOS:A1988P064900030","PRESENCE OF URIC-ACID CRYSTALS IN CYSTS OF GREGARINE PARASITES (SPOROZOA) IN THE HEART-URCHIN ECHINOCARDIUM-CORDATUM (ECHINODERMATA)","Echinocardium cordatum"
"WOS:A1988P064900034","RANGE EXPANSION OF COROPHIUM-CURVISPINUM SARS, 1895, IN THE MEUSE RIVER (CRUSTACEA, AMPHIPODA, COROPHIIDAE)","Corophium curvispinum"
"WOS:A1988P064900054","HABITAT SELECTION BY WHITE-FRONTED GEESE (ANSER ALBIFRONS) IN WINTER","Anser anser"
"WOS:A1988P190100008","EXPERIMENTAL REVERSAL OF THE ELECTRIC-FIELD AROUND VITELLOGENIC FOLLICLES OF SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1988P190100017","EFFECTS OF TAP AND DPC ON THE TRANS-EPITHELIAL POTENTIAL DIFFERENCE OF ISOLATED PERFUSED GILLS OF THE FRESH-WATER ACCLIMATED CRAB, ERIOCHEIR-SINENSIS","Eriocheir sinensis"
"WOS:A1988P305700018","TRYPSIN FROM ANTARCTIC FISH (PARANOTOTHENIA-MAGELLANICA FORSTER) AS COMPARED WITH TROUT (SALMO-GAIRDNERI) TRYPSIN","Paranotothenia magellanica"
"WOS:A1988P486200007","PEDIATRIC CAMPYLOBACTER DIARRHEA FROM HOUSEHOLD EXPOSURE TO LIVE CHICKENS IN LIMA, PERU","Lima lima"
"WOS:A1988P512900004","SPIROBOLBOLAIMUS-BATHYALIS, GEN-NOV, SP-NOV (NEMATODA, MICROLAIMIDAE) FROM THE MEDITERRANEAN (CALVI)","Spirobolbolaimus bathyalis"
"WOS:A1988P763500019","EFFECT OF IONOPHORES ON THE ATP-POOL AND GLYCEROL CONTENT IN CELLS OF THE HALOTOLERANT GREEN-ALGA DUNALIELLA-TERTIOLECTA","Dunaliella tertiolecta"
"WOS:A1988P814900007","1ST-RECORD OF THE PYGMY KILLER WHALE, FERESA-ATTENUATA GRAY, 1875 FROM PERU, WITH A SUMMARY OF DISTRIBUTION IN THE EASTERN PACIFIC","Feresa attenuata"
"WOS:A1988P849000096","PROTEIN-PHOSPHORYLATION IN THE GILLS OF THE CRAB ERIOCHEIR SINENSIS","Eriocheir sinensis"
"WOS:A1988P920600008","PURIFICATION AND IMMOBILIZATION OF ACETATE KINASE FROM DESULFOVIBRIO VULGARIS","Desulfovibrio vulgaris"
"WOS:A1988P991400019","EFFECTS OF MG-2+ ON THE BIOPHYSICAL PROPERTIES OF THE PLASMA-MEMBRANE OF CHARA-CORALLINA","Corallina chara"
"WOS:A1988P991400023","A VOLTAGE-CLAMP INVESTIGATION OF THE K+ CHANNELS OF PERFUSED TONOPLAST FREE-CELLS OF CHARA-CORALLINA","Corallina chara"
"WOS:A1988P991400054","20-HYDROXYECDYSONE HAS A CELL-SPECIFIC STIMULATORY EFFECT ON THE POLYPLOIDIZATION OF THE TROPHOCYTE FAT-BODY CELLS OF THE FLESHFLY, SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1988P991400074","MINUTE RINGS OF F-ACTIN MAY POSSIBLY FORM A NUCLEUS FOR SARCOMERICALLY ORGANIZED AND CONTRACTILE CYTOSKELETAL BUNDLES IN THE 4 NURSE CELLS CONNECTED TO THE OOCYTE OF SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1988Q286700004","MOLTING FREQUENCY AND SURVIVAL RATE OF 2 POPULATIONS OF PLATYNOTHRUS-PELTIFER (ACARI, ORIBATEI)","Platynothrus peltifer"
"WOS:A1988Q327800011","PROCAMACOLAIMUS-TUBIFER GERLACH, 1953, PROCAMACOLAIMUS-AFRICANUS SP-NOV AND EONTOLAIMUS-CAPENSIS GEN-NOV, SP-NOV, (NEMATODA, LEPTOLAIMIDAE) FROM SOUTH-AFRICA","Procamacolaimus tubifer"
"WOS:A1988Q487400012","PRESENCE OF ANISAKIS-SIMPLEX LARVAE IN CHANNEL HERRING (CLUPEA-HARENGUS L)","Clupea harengus"
"WOS:A1988Q764900052","COMPETITION BETWEEN THE SIBLING SPECIES TISBE-HOLOTHURIAE AND TISBE-BATTAGLIAI (HARPACTICOIDA)","Tisbe holothuriae"
"WOS:A1988Q837500002","AFRICANEMA-INTERSTITIALIS GEN-NOV, SP-NOV, A SPECIES WHICH INDICATES THE RELATIONSHIP BETWEEN THE TREFUSIIDAE (HALANONCHINAE) AND THE TRIPYLOIDIDAE (NEMATODA)","Africanema interstitialis"
