"uid","title","species"
"WOS:000442735900002","Mitonuclear genomics challenges the theory of clonality in Trypanosoma congolense: Reply to Tibayrenc and Ayala","protozoans"
"WOS:000442736500007","Acid acting as redispersing agent to form stable colloids from photoactive crystalline aqueous sol-gel TiO2 powder","soles"
"WOS:000442739100001","Emergent Properties of Microbial Activity in Heterogeneous Soil Microenvironments: Different Research Approaches Are Slowly Converging, Yet Major Challenges Remain","earthworms"
"WOS:000442748400011","Changes in land use/cover mapped over 80 years in the Highlands of Northern Ethiopia","meagre"
"WOS:000442753000003","Biodegradation and detoxification of dyes and industrial effluents by Ganoderma weberianum B-18 immobilized in a lab-scale packed-bed bioreactor","fungi"
"WOS:000442762900033","Modeling the effect of pH, water activity, and ethanol concentration on biofilm formation of Staphylococcus aureus","crystal cardinal"
"WOS:000442770600015","Disordered eating in three different age groups in Cyprus: a comparative cross-sectional study","old woman"
"WOS:000442771600001","Exploring the merging of the global land evaporation WACMOS-ET products based on local tower measurements","temperate basses"
"WOS:000442804000001","Trade-offs in multiparty Bell-inequality violations in qubit networks","sole"
"WOS:000442807400291","The Role of the Arginine in the Conserved N-Terminal Domain RLFDQxFG Motif of Human Small Heat Shock Proteins HspB1, HspB4, HspB5, HspB6, and HspB8","vertebrates"
"WOS:000442818200034","A molecular mechanism for Wnt ligand-specific signaling","vertebrates"
"WOS:000442828700038","Juno observations of spot structures and a split tail in Io-induced aurorae on Jupiter","spot"
"WOS:000442854500010","Later springs green-up faster: the relation between onset and completion of green-up in deciduous forests of North America","red trees"
"WOS:000442857000001","HERschel Observations of Edge-on Spirals (HEROES) IV. Dust energy balance problem","spiral"
"WOS:000442869800181","A Proteomic Approach to Uncover Neuroprotective Mechanisms of Oleocanthal against Oxidative Stress","olives"
"WOS:000442916000029","Molecular alterations and late recurrence in postmenopausal women with hormone receptor-positive node-positive breast cancer (BC): Results from the ""SOLE"" trial.","soles"
"WOS:000442916003622","Activity and safety of crizotinib in patients with advanced, metastatic alveolar soft part sarcoma (ASPS) with rearrangement of TFE3: European Organization for Research and Treatment of Cancer (EORTC) phase 2 trial 90101 CREATE.","asp"
"WOS:000442917500060","A facultative mutualistic feedback enhances the stability of tropical intertidal seagrass beds","tree coral"
"WOS:000442937000003","Sexual dimorphism in the dermal armour of cordyline lizards (Squamata: Cordylinae)","turtles"
"WOS:000442960800029","Surface Probing by Fragment-Based Screening and Computational Methods Identifies Ligandable Pockets on the von Hippel-Lindau (VHL) E3 Ubiquitin Ligase","spotted ray"
"WOS:000442974800002","Effect of food microstructure on growth dynamics of Listeria monocytogenes in fish-based model systems","lag"
"WOS:000442974900006","Warping model predictive control for application in control of a real airborne wind energy system","kite"
"WOS:000442976500076","Interferometric investigation of the gas-state monolayer of mono-rhamnolipid adsorbing at an oil/water interface","mono"
"WOS:000442976600034","The titanosaurian dinosaur Atsinganosaurus velauciensis (Sauropoda) from the Upper Cretaceous of southern France: New material, phylogenetic affinities, and palaeobiogeographical implications","reptiles"
"WOS:000442982300001","Contribution of phase-mixing of Alfven waves to coronal heating in multi-harmonic loop oscillations","sun shells"
"WOS:000442985800004","Vibrational Signatures of Calcium Oxalate Polyhydrates","mono"
"WOS:000442987900007","Food supplementation to optimize inoculative release of the predatory bug Macrolophus pygmaeus in sweet pepper","bugs"
"WOS:000442989700005","The attitudes, role & knowledge of mental health nurses towards euthanasia because of unbearable mental suffering n Belgium: A pilot study","nurse"
"WOS:000442989900003","Morphological and phylogenetic characterisation of novel Cytospora species associated with mangroves","fungi"
"WOS:000443031100003","The Quest for the Holy Grail and the Dutch Integrated Approach to Nitrogen: How to Align Adaptive Management Strategies with the EU Nature Directives?","permit"
"WOS:000443071400093","Sagittal plane fore hoof unevenness is associated with fore and hindlimb asymmetrical force vectors in the sagittal and frontal planes","horses hoof"
"WOS:000443176100024","Krypton isotopes and noble gas abundances in the coma of comet 67P/Churyumov-Gerasimenko","comet"
"WOS:000443180100028","Automated Instead of Manual Treatment Planning? A Plan Comparison Based on Dose-Volume Statistics and Clinical Preference","little necks"
"WOS:000443200700085","Analysis of Distribution Locational Marginal Prices","radial cone"
"WOS:000443221200018","Fern genomes elucidate land plant evolution and cyanobacterial symbioses","vascular plants"
"WOS:000443221200019","A high-quality genome sequence of Rosa chinensis to elucidate ornamental traits","rose petal"
"WOS:000443231700023","Checklist anxiety: the case for sharks, skates and rays","skates"
"WOS:000443232500005","A new probabilistic approach to estimating marine gastropod densities from baited traps","whelks"
"WOS:000443233500008","Lack of Long-term Add-On Effect by Montelukast in Postoperative Chronic Rhinosinusitis Patients With Nasal Polyps","smelt"
"WOS:000443248900023","Reducing the Induction Time Using Ultrasound and High-Shear Mixing in a Continuous Crystallization Process","bubble"
"WOS:000443255300016","Sulindac encapsulation and release from functional poly(HEMA) microparticles prepared in supercritical carbon dioxide","water bears"
"WOS:000443267300011","Hybrid Gd3+/cisplatin cross-linked polymer nanoparticles enhance platinum accumulation and formation of DNA adducts in glioblastoma cell lines","water bears"
"WOS:000443290200002","Risk factors for antimicrobial use in food-producing animals: disease prevention and socio-economic factors as the main drivers?","animals"
"WOS:000443291300002","Consensus statement on current and emerging methods for the diagnosis and evaluation of cerebrovascular disease","steno"
"WOS:000443329100034","Biomonitoring of atmospheric particulate pollution via chemical composition and magnetic properties of roadside tree leaves","sea needle"
"WOS:000443338100005","Cold Nuclear Transmutations. Distribution of Binding Energy within Nuclei","tritons"
"WOS:000443350300005","Contextual-transformational social work in superdiverse contexts: An evaluative perspective by clients and social workers","divers"
"WOS:000443371000004","Panorama of the Nursing Models used by Chief Nursing Officers in bilingual and French speaking Belgian hospitals","nurse"
"WOS:000443374400002","Foundation species enhance food web complexity through non-trophic facilitation","carnivores"
"WOS:000443381000028","Screening of the Pathogen Box for inhibitors with dual efficacy against Giardia lamblia and Cryptosporidium parvum","firefly"
"WOS:000443381000047","Improving clinical and epidemiological predictors of Buruli ulcer","smelt"
"WOS:000443388900054","Ovalbumin-containing core-shell implants suitable to obtain a delayed IgG1 antibody response in support of a biphasic pulsatile release profile in mice","lag"
"WOS:000443400300009","From rolling stones to rolling reefs: a Devonian example of highly diverse macroids","hard corals"
"WOS:000443404300013","Nasal symptoms, epithelial injury and neurogenic inflammation in elite swimmers","smelt"
"WOS:000443404400004","Identification, chemical synthesis, structure, and function of a new K(V)1 channel blocking peptide from Oulactis sp.","sea anemones"
"WOS:000443426000019","Consensus Recommendations for RBC Transfusion Practice in Critically Ill Children From the Pediatric Critical Care Transfusion and Anemia Expertise Initiative","red trees"
"WOS:000443440700001","Emotional Inertia is Associated with Lower Well-Being when Controlling for Differences in Emotional Context","wells"
"WOS:000443443000002","Identification and quantification of spinochromes in body compartments of Echinometra mathaei's coloured types","spine coral"
"WOS:000443463700005","Who Shares and Comments on News?: A Cross-National Comparative Analysis of Online and Social Media Participation","spiral"
"WOS:000443492700015","Properties of temporary adhesion systems of marine and freshwater organisms","sea tube"
"WOS:000443501900001","Exploitation of Endophytic Bacteria to Enhance the Phytoremediation Potential of the Wetland Helophyte Juncus acutus","bacteria"
"WOS:000443524300020","Influence of Soluble Surfactants and Deformation on the Dynamics of Centered Bubbles in Cylindrical Microchannels","bubble"
"WOS:000443535000004","The importance of phospholipids combined with long-chain PUFA in formulated diets for pikeperch (Sander lucioperca) larvae","yellow croaker"
"WOS:000443537400006","Exploring the Creative Potential of Computational Construction Grammar","permit"
"WOS:000443545000002","Fish proteins not lipids are the major nutrients limiting the use of vegetable ingredients in catfish nutrition","trout"
"WOS:000443545000013","Reproductive performance of fairy shrimp Branchinecta orientalis (G. O. Sars 1901) (Crustacea: Anostraca), fed with effluent of rainbow trout Oncorhynchus mykiss (Walbaum 1792) ponds","trout"
"WOS:000443545100008","Ovoviviparously produced Artemia nauplii are a suitable live food source for the larvae of the African catfish (Clarias gariepinus: Burchell, 1822)","shrimps"
"WOS:000443550400001","Ophiostomatoid fungi associated with pines infected by Bursaphelenchus xylophilus and Monochamus alternatus in China, including three new species","nematodes"
"WOS:000443552100005","Food Safety Issues Related to Uses of Insects for Feeds and Foods","insects"
"WOS:000443557400015","Age of the Raygorodok Au-bearing GabbroMonzodiorite Massif (Northern Kazakhstan)","permit"
"WOS:000443557800007","Identification and molecular docking of novel ACE inhibitory peptides from protein hydrolysates of shrimp waste","shrimps"
"WOS:000443559100012","The rationale of the born-digital dossier genetique: Digital forensics and the writing process: With examples from the Thomas Kling Archive","bears"
"WOS:000443559500003","Three in one: beta-cyclodextrin, nanohydroxyapatite, and a nitrogen-rich polymer integrated into a new flame retardant for poly (lactic acid)","ringed cone"
"WOS:000443560300012","City life on fast lanes: Urbanization induces an evolutionary shift towards a faster lifestyle in the water flea Daphnia","water fleas"
"WOS:000443567600018","Links Between Heathland Fungal Biomass Mineralization, Melanization, and Hydrophobicity","ascomycete fungi"
"WOS:000443617800022","TRP Channels as Sensors of Bacterial Endotoxins","gram-negative bacteria"
"WOS:000443618100013","Assessing Performance of the RSTVOLC Multi-Temporal Algorithm in Detecting Subtle Hot Spots at Oldoinyo Lengai (Tanzania, Africa) for Comparison with MODLEN","spot"
